event_id,shipment_id,event_type,event_timestamp,source_system
EVT00081_in_transit,SHP00081,in_transit,2026-01-30T05:00:00,dispatch_tms
EVT00081_delivered,SHP00081,delivered,2026-01-31T06:00:00,carrier_portal
EVT00082_booked,SHP00082,booked,2026-02-04T06:00:00,dispatch_tms
EVT00082_pickup_confirmed,SHP00082,pickup_confirmed,2026-02-05T07:00:00,dispatch_tms
EVT00082_in_transit,SHP00082,in_transit,2026-02-06T08:00:00,dispatch_tms
EVT00082_delivered,SHP00082,delivered,2026-02-08T10:00:00,carrier_portal
EVT00083_booked,SHP00083,booked,2026-02-11T09:00:00,dispatch_tms
EVT00083_pickup_confirmed,SHP00083,pickup_confirmed,2026-02-12T10:00:00,dispatch_tms
EVT00083_in_transit,SHP00083,in_transit,2026-02-13T11:00:00,dispatch_tms
EVT00083_delivered,SHP00083,delivered,2026-02-16T14:00:00,carrier_portal
EVT00084_booked,SHP00084,booked,2026-02-18T12:00:00,dispatch_tms
EVT00084_pickup_confirmed,SHP00084,pickup_confirmed,2026-02-19T13:00:00,dispatch_tms
EVT00084_in_transit,SHP00084,in_transit,2026-02-20T14:00:00,dispatch_tms
EVT00084_delivered,SHP00084,delivered,2026-02-20T14:00:00,carrier_portal
EVT00085_booked,SHP00085,booked,2026-02-25T15:00:00,dispatch_tms
EVT00085_pickup_confirmed,SHP00085,pickup_confirmed,2026-02-26T16:00:00,dispatch_tms
EVT00085_in_transit,SHP00085,in_transit,2026-02-27T17:00:00,dispatch_tms
EVT00085_delivered,SHP00085,delivered,2026-02-28T18:00:00,carrier_portal
EVT00086_booked,SHP00086,booked,2026-03-04T18:00:00,dispatch_tms
EVT00086_pickup_confirmed,SHP00086,pickup_confirmed,2026-03-05T19:00:00,dispatch_tms
EVT00086_in_transit,SHP00086,in_transit,2026-03-06T20:00:00,dispatch_tms
EVT00086_delivered,SHP00086,delivered,2026-03-08T22:00:00,carrier_portal
EVT00087_booked,SHP00087,booked,2026-03-11T21:00:00,dispatch_tms
EVT00087_pickup_confirmed,SHP00087,pickup_confirmed,2026-03-12T22:00:00,dispatch_tms
EVT00087_in_transit,SHP00087,in_transit,2026-03-13T23:00:00,dispatch_tms
EVT00087_delivered,SHP00087,delivered,2026-03-17T03:00:00,carrier_portal
EVT00088_booked,SHP00088,booked,2026-03-18T00:00:00,dispatch_tms
EVT00088_pickup_confirmed,SHP00088,pickup_confirmed,2026-03-19T01:00:00,dispatch_tms
EVT00088_in_transit,SHP00088,in_transit,2026-03-20T02:00:00,dispatch_tms
EVT00088_delivered,SHP00088,delivered,2026-03-20T02:00:00,carrier_portal
EVT00089_booked,SHP00089,booked,2026-03-25T03:00:00,dispatch_tms
EVT00089_pickup_confirmed,SHP00089,pickup_confirmed,2026-03-26T04:00:00,dispatch_tms
EVT00089_in_transit,SHP00089,in_transit,2026-03-27T05:00:00,dispatch_tms
EVT00089_delivered,SHP00089,delivered,2026-03-28T06:00:00,carrier_portal
EVT00090_booked,SHP00090,booked,2026-04-01T06:00:00,dispatch_tms
EVT00090_pickup_confirmed,SHP00090,pickup_confirmed,2026-04-02T07:00:00,dispatch_tms
EVT00090_in_transit,SHP00090,in_transit,2026-04-03T08:00:00,dispatch_tms
EVT00090_delivered,SHP00090,delivered,2026-04-05T10:00:00,carrier_portal
EVT00091_booked,SHP00091,booked,2026-04-08T09:00:00,dispatch_tms
EVT00091_pickup_confirmed,SHP00091,pickup_confirmed,2026-04-09T10:00:00,dispatch_tms
EVT00091_in_transit,SHP00091,in_transit,2026-04-10T11:00:00,dispatch_tms
EVT00091_delivered,SHP00091,delivered,2026-04-13T14:00:00,carrier_portal
EVT00092_booked,SHP00092,booked,2026-04-15T12:00:00,dispatch_tms
EVT00092_pickup_confirmed,SHP00092,pickup_confirmed,2026-04-16T13:00:00,dispatch_tms
EVT00092_in_transit,SHP00092,in_transit,2026-04-17T14:00:00,dispatch_tms
EVT00092_delivered,SHP00092,delivered,2026-04-17T14:00:00,carrier_portal
EVT00093_booked,SHP00093,booked,2026-04-22T15:00:00,dispatch_tms
EVT00093_pickup_confirmed,SHP00093,pickup_confirmed,2026-04-23T16:00:00,dispatch_tms
EVT00093_in_transit,SHP00093,in_transit,2026-04-24T17:00:00,dispatch_tms
EVT00093_delivered,SHP00093,delivered,2026-04-25T18:00:00,carrier_portal
EVT00094_booked,SHP00094,booked,2026-04-29T18:00:00,dispatch_tms
EVT00094_pickup_confirmed,SHP00094,pickup_confirmed,2026-04-30T19:00:00,dispatch_tms
EVT00094_in_transit,SHP00094,in_transit,2026-05-01T20:00:00,dispatch_tms
EVT00094_delivered,SHP00094,delivered,2026-05-03T22:00:00,carrier_portal
EVT00095_booked,SHP00095,booked,2026-05-06T21:00:00,dispatch_tms
EVT00095_pickup_confirmed,SHP00095,pickup_confirmed,2026-05-07T22:00:00,dispatch_tms
EVT00095_in_transit,SHP00095,in_transit,2026-05-08T23:00:00,dispatch_tms
EVT00095_delivered,SHP00095,delivered,2026-05-11T02:00:00,carrier_portal
EVT00096_booked,SHP00096,booked,2026-05-13T00:00:00,dispatch_tms
EVT00096_pickup_confirmed,SHP00096,pickup_confirmed,2026-05-14T01:00:00,dispatch_tms
EVT00096_in_transit,SHP00096,in_transit,2026-05-15T02:00:00,dispatch_tms
EVT00096_delivered,SHP00096,delivered,2026-05-15T02:00:00,carrier_portal
EVT00097_booked,SHP00097,booked,2026-05-20T03:00:00,dispatch_tms
EVT00097_pickup_confirmed,SHP00097,pickup_confirmed,2026-05-21T04:00:00,dispatch_tms
EVT00097_in_transit,SHP00097,in_transit,2026-05-22T05:00:00,dispatch_tms
EVT00097_delivered,SHP00097,delivered,2026-05-23T06:00:00,carrier_portal
EVT00098_booked,SHP00098,booked,2026-05-27T06:00:00,dispatch_tms
EVT00098_pickup_confirmed,SHP00098,pickup_confirmed,2026-05-28T07:00:00,dispatch_tms
EVT00098_in_transit,SHP00098,in_transit,2026-05-29T08:00:00,dispatch_tms
EVT00098_delivered,SHP00098,delivered,2026-05-31T10:00:00,carrier_portal
EVT00099_booked,SHP00099,booked,2026-06-03T09:00:00,dispatch_tms
EVT00099_pickup_confirmed,SHP00099,pickup_confirmed,2026-06-04T10:00:00,dispatch_tms
EVT00099_in_transit,SHP00099,in_transit,2026-06-05T11:00:00,dispatch_tms
EVT00099_delivered,SHP00099,delivered,2026-06-08T14:00:00,carrier_portal
EVT00100_booked,SHP00100,booked,2026-06-10T12:00:00,dispatch_tms
EVT00100_pickup_confirmed,SHP00100,pickup_confirmed,2026-06-11T13:00:00,dispatch_tms
EVT00100_in_transit,SHP00100,in_transit,2026-06-12T14:00:00,dispatch_tms
EVT00100_delivered,SHP00100,delivered,2026-06-12T14:00:00,carrier_portal
EVT00101_booked,SHP00101,booked,2026-06-17T15:00:00,dispatch_tms
EVT00101_pickup_confirmed,SHP00101,pickup_confirmed,2026-06-18T16:00:00,dispatch_tms
EVT00101_in_transit,SHP00101,in_transit,2026-06-19T17:00:00,dispatch_tms
EVT00101_delivered,SHP00101,delivered,2026-06-20T18:00:00,carrier_portal
EVT00102_booked,SHP00102,booked,2026-06-24T18:00:00,dispatch_tms
EVT00102_pickup_confirmed,SHP00102,pickup_confirmed,2026-06-25T19:00:00,dispatch_tms
EVT00102_in_transit,SHP00102,in_transit,2026-06-26T20:00:00,dispatch_tms
EVT00102_delivered,SHP00102,delivered,2026-06-28T22:00:00,carrier_portal
EVT00103_booked,SHP00103,booked,2026-01-02T21:00:00,dispatch_tms
EVT00103_pickup_confirmed,SHP00103,pickup_confirmed,2026-01-03T22:00:00,dispatch_tms
EVT00103_in_transit,SHP00103,in_transit,2026-01-04T23:00:00,dispatch_tms
EVT00103_delivered,SHP00103,delivered,2026-01-07T02:00:00,carrier_portal
EVT00104_booked,SHP00104,booked,2026-01-09T00:00:00,dispatch_tms
EVT00104_pickup_confirmed,SHP00104,pickup_confirmed,2026-01-10T01:00:00,dispatch_tms
EVT00104_in_transit,SHP00104,in_transit,2026-01-11T02:00:00,dispatch_tms
EVT00104_delivered,SHP00104,delivered,2026-01-11T02:00:00,carrier_portal
EVT00105_booked,SHP00105,booked,2026-01-16T03:00:00,dispatch_tms
EVT00105_pickup_confirmed,SHP00105,pickup_confirmed,2026-01-17T04:00:00,dispatch_tms
EVT00105_in_transit,SHP00105,in_transit,2026-01-18T05:00:00,dispatch_tms
EVT00105_delivered,SHP00105,delivered,2026-01-19T06:00:00,carrier_portal
EVT00106_booked,SHP00106,booked,2026-01-23T06:00:00,dispatch_tms
EVT00106_pickup_confirmed,SHP00106,pickup_confirmed,2026-01-24T07:00:00,dispatch_tms
EVT00106_in_transit,SHP00106,in_transit,2026-01-25T08:00:00,dispatch_tms
EVT00106_delivered,SHP00106,delivered,2026-01-27T10:00:00,carrier_portal
EVT00107_booked,SHP00107,booked,2026-01-30T09:00:00,dispatch_tms
EVT00107_pickup_confirmed,SHP00107,pickup_confirmed,2026-01-31T10:00:00,dispatch_tms
EVT00107_in_transit,SHP00107,in_transit,2026-02-01T11:00:00,dispatch_tms
EVT00107_delivered,SHP00107,delivered,2026-02-04T14:00:00,carrier_portal
EVT00108_booked,SHP00108,booked,2026-02-06T12:00:00,dispatch_tms
EVT00108_pickup_confirmed,SHP00108,pickup_confirmed,2026-02-07T13:00:00,dispatch_tms
EVT00108_in_transit,SHP00108,in_transit,2026-02-08T14:00:00,dispatch_tms
EVT00108_delivered,SHP00108,delivered,2026-02-08T14:00:00,carrier_portal
EVT00109_booked,SHP00109,booked,2026-02-13T15:00:00,dispatch_tms
EVT00109_pickup_confirmed,SHP00109,pickup_confirmed,2026-02-14T16:00:00,dispatch_tms
EVT00109_in_transit,SHP00109,in_transit,2026-02-15T17:00:00,dispatch_tms
EVT00109_delivered,SHP00109,delivered,2026-02-16T18:00:00,carrier_portal
EVT00110_booked,SHP00110,booked,2026-02-20T18:00:00,dispatch_tms
EVT00110_pickup_confirmed,SHP00110,pickup_confirmed,2026-02-21T19:00:00,dispatch_tms
EVT00110_in_transit,SHP00110,in_transit,2026-02-22T20:00:00,dispatch_tms
EVT00110_delivered,SHP00110,delivered,2026-02-24T22:00:00,carrier_portal
EVT00111_booked,SHP00111,booked,2026-02-27T21:00:00,dispatch_tms
EVT00111_pickup_confirmed,SHP00111,pickup_confirmed,2026-02-28T22:00:00,dispatch_tms
EVT00111_in_transit,SHP00111,in_transit,2026-03-01T23:00:00,dispatch_tms
EVT00111_delivered,SHP00111,delivered,2026-03-04T02:00:00,carrier_portal
EVT00112_booked,SHP00112,booked,2026-03-06T00:00:00,dispatch_tms
EVT00112_pickup_confirmed,SHP00112,pickup_confirmed,2026-03-07T01:00:00,dispatch_tms
EVT00112_in_transit,SHP00112,in_transit,2026-03-08T02:00:00,dispatch_tms
EVT00112_delivered,SHP00112,delivered,2026-03-08T02:00:00,carrier_portal
EVT00113_booked,SHP00113,booked,2026-03-13T03:00:00,dispatch_tms
EVT00113_pickup_confirmed,SHP00113,pickup_confirmed,2026-03-14T04:00:00,dispatch_tms
EVT00113_in_transit,SHP00113,in_transit,2026-03-15T05:00:00,dispatch_tms
EVT00113_delivered,SHP00113,delivered,2026-03-16T06:00:00,carrier_portal
EVT00114_booked,SHP00114,booked,2026-03-20T06:00:00,dispatch_tms
EVT00114_pickup_confirmed,SHP00114,pickup_confirmed,2026-03-21T07:00:00,dispatch_tms
EVT00114_in_transit,SHP00114,in_transit,2026-03-22T08:00:00,dispatch_tms
EVT00114_delivered,SHP00114,delivered,2026-03-24T10:00:00,carrier_portal
EVT00115_booked,SHP00115,booked,2026-03-27T09:00:00,dispatch_tms
EVT00115_pickup_confirmed,SHP00115,pickup_confirmed,2026-03-28T10:00:00,dispatch_tms
EVT00115_in_transit,SHP00115,in_transit,2026-03-29T11:00:00,dispatch_tms
EVT00115_delivered,SHP00115,delivered,2026-04-01T14:00:00,carrier_portal
EVT00116_booked,SHP00116,booked,2026-04-03T12:00:00,dispatch_tms
EVT00116_pickup_confirmed,SHP00116,pickup_confirmed,2026-04-04T13:00:00,dispatch_tms
EVT00116_in_transit,SHP00116,in_transit,2026-04-05T14:00:00,dispatch_tms
EVT00116_delivered,SHP00116,delivered,2026-04-05T14:00:00,carrier_portal
EVT00117_booked,SHP00117,booked,2026-04-10T15:00:00,dispatch_tms
EVT00117_pickup_confirmed,SHP00117,pickup_confirmed,2026-04-11T16:00:00,dispatch_tms
EVT00117_in_transit,SHP00117,in_transit,2026-04-12T17:00:00,dispatch_tms
EVT00117_delivered,SHP00117,delivered,2026-04-13T18:00:00,carrier_portal
EVT00118_booked,SHP00118,booked,2026-04-17T18:00:00,dispatch_tms
EVT00118_pickup_confirmed,SHP00118,pickup_confirmed,2026-04-18T19:00:00,dispatch_tms
EVT00118_in_transit,SHP00118,in_transit,2026-04-19T20:00:00,dispatch_tms
EVT00118_delivered,SHP00118,delivered,2026-04-21T22:00:00,carrier_portal
EVT00119_booked,SHP00119,booked,2026-04-24T21:00:00,dispatch_tms
EVT00119_pickup_confirmed,SHP00119,pickup_confirmed,2026-04-25T22:00:00,dispatch_tms
EVT00119_in_transit,SHP00119,in_transit,2026-04-26T23:00:00,dispatch_tms
EVT00119_delivered,SHP00119,delivered,2026-04-29T02:00:00,carrier_portal
EVT00120_booked,SHP00120,booked,2026-05-01T00:00:00,dispatch_tms
EVT00120_pickup_confirmed,SHP00120,pickup_confirmed,2026-05-02T01:00:00,dispatch_tms
EVT00120_in_transit,SHP00120,in_transit,2026-05-03T02:00:00,dispatch_tms
EVT00120_delivered,SHP00120,delivered,2026-05-03T02:00:00,carrier_portal
EVT00121_booked,SHP00121,booked,2026-05-08T03:00:00,dispatch_tms
EVT00121_pickup_confirmed,SHP00121,pickup_confirmed,2026-05-09T04:00:00,dispatch_tms
EVT00121_in_transit,SHP00121,in_transit,2026-05-10T05:00:00,dispatch_tms
EVT00121_delivered,SHP00121,delivered,2026-05-11T06:00:00,carrier_portal
EVT00122_booked,SHP00122,booked,2026-05-15T06:00:00,dispatch_tms
EVT00122_pickup_confirmed,SHP00122,pickup_confirmed,2026-05-16T07:00:00,dispatch_tms
EVT00122_in_transit,SHP00122,in_transit,2026-05-17T08:00:00,dispatch_tms
EVT00122_delivered,SHP00122,delivered,2026-05-19T10:00:00,carrier_portal
EVT00123_booked,SHP00123,booked,2026-05-22T09:00:00,dispatch_tms
EVT00123_pickup_confirmed,SHP00123,pickup_confirmed,2026-05-23T10:00:00,dispatch_tms
EVT00123_in_transit,SHP00123,in_transit,2026-05-24T11:00:00,dispatch_tms
EVT00123_delivered,SHP00123,delivered,2026-05-27T14:00:00,carrier_portal
EVT00124_booked,SHP00124,booked,2026-05-29T12:00:00,dispatch_tms
EVT00124_pickup_confirmed,SHP00124,pickup_confirmed,2026-05-30T13:00:00,dispatch_tms
EVT00124_in_transit,SHP00124,in_transit,2026-05-31T14:00:00,dispatch_tms
EVT00124_delivered,SHP00124,delivered,2026-06-01T15:00:00,carrier_portal
EVT00125_booked,SHP00125,booked,2026-06-05T15:00:00,dispatch_tms
EVT00125_pickup_confirmed,SHP00125,pickup_confirmed,2026-06-06T16:00:00,dispatch_tms
EVT00125_in_transit,SHP00125,in_transit,2026-06-07T17:00:00,dispatch_tms
EVT00125_delivered,SHP00125,delivered,2026-06-08T18:00:00,carrier_portal
EVT00126_booked,SHP00126,booked,2026-06-12T18:00:00,dispatch_tms
EVT00126_pickup_confirmed,SHP00126,pickup_confirmed,2026-06-13T19:00:00,dispatch_tms
EVT00126_in_transit,SHP00126,in_transit,2026-06-14T20:00:00,dispatch_tms
EVT00126_delivered,SHP00126,delivered,2026-06-16T22:00:00,carrier_portal
EVT00127_booked,SHP00127,booked,2026-06-19T21:00:00,dispatch_tms
EVT00127_pickup_confirmed,SHP00127,pickup_confirmed,2026-06-20T22:00:00,dispatch_tms
EVT00127_in_transit,SHP00127,in_transit,2026-06-21T23:00:00,dispatch_tms
EVT00127_delivered,SHP00127,delivered,2026-06-24T02:00:00,carrier_portal
EVT00128_booked,SHP00128,booked,2026-06-26T00:00:00,dispatch_tms
EVT00128_pickup_confirmed,SHP00128,pickup_confirmed,2026-06-27T01:00:00,dispatch_tms
EVT00128_in_transit,SHP00128,in_transit,2026-06-28T02:00:00,dispatch_tms
EVT00128_delivered,SHP00128,delivered,2026-06-28T02:00:00,carrier_portal
EVT00129_booked,SHP00129,booked,2026-01-04T03:00:00,dispatch_tms
EVT00129_pickup_confirmed,SHP00129,pickup_confirmed,2026-01-05T04:00:00,dispatch_tms
EVT00129_in_transit,SHP00129,in_transit,2026-01-06T05:00:00,dispatch_tms
EVT00129_delivered,SHP00129,delivered,2026-01-07T06:00:00,carrier_portal
EVT00130_booked,SHP00130,booked,2026-01-11T06:00:00,dispatch_tms
EVT00130_pickup_confirmed,SHP00130,pickup_confirmed,2026-01-12T07:00:00,dispatch_tms
EVT00130_in_transit,SHP00130,in_transit,2026-01-13T08:00:00,dispatch_tms
EVT00130_delivered,SHP00130,delivered,2026-01-15T10:00:00,carrier_portal
EVT00131_booked,SHP00131,booked,2026-01-18T09:00:00,dispatch_tms
EVT00131_pickup_confirmed,SHP00131,pickup_confirmed,2026-01-19T10:00:00,dispatch_tms
EVT00131_in_transit,SHP00131,in_transit,2026-01-20T11:00:00,dispatch_tms
EVT00131_delivered,SHP00131,delivered,2026-01-23T14:00:00,carrier_portal
EVT00132_booked,SHP00132,booked,2026-01-25T12:00:00,dispatch_tms
EVT00132_pickup_confirmed,SHP00132,pickup_confirmed,2026-01-26T13:00:00,dispatch_tms
EVT00132_in_transit,SHP00132,in_transit,2026-01-27T14:00:00,dispatch_tms
EVT00132_delivered,SHP00132,delivered,2026-01-27T14:00:00,carrier_portal
EVT00133_booked,SHP00133,booked,2026-02-01T15:00:00,dispatch_tms
EVT00133_pickup_confirmed,SHP00133,pickup_confirmed,2026-02-02T16:00:00,dispatch_tms
EVT00133_in_transit,SHP00133,in_transit,2026-02-03T17:00:00,dispatch_tms
EVT00133_delivered,SHP00133,delivered,2026-02-04T18:00:00,carrier_portal
EVT00134_booked,SHP00134,booked,2026-02-08T18:00:00,dispatch_tms
EVT00134_pickup_confirmed,SHP00134,pickup_confirmed,2026-02-09T19:00:00,dispatch_tms
EVT00134_in_transit,SHP00134,in_transit,2026-02-10T20:00:00,dispatch_tms
EVT00134_delivered,SHP00134,delivered,2026-02-12T22:00:00,carrier_portal
EVT00135_booked,SHP00135,booked,2026-02-15T21:00:00,dispatch_tms
EVT00135_pickup_confirmed,SHP00135,pickup_confirmed,2026-02-16T22:00:00,dispatch_tms
EVT00135_in_transit,SHP00135,in_transit,2026-02-17T23:00:00,dispatch_tms
EVT00135_delivered,SHP00135,delivered,2026-02-20T02:00:00,carrier_portal
EVT00136_booked,SHP00136,booked,2026-02-22T00:00:00,dispatch_tms
EVT00136_pickup_confirmed,SHP00136,pickup_confirmed,2026-02-23T01:00:00,dispatch_tms
EVT00136_in_transit,SHP00136,in_transit,2026-02-24T02:00:00,dispatch_tms
EVT00136_delivered,SHP00136,delivered,2026-02-24T02:00:00,carrier_portal
EVT00137_booked,SHP00137,booked,2026-03-01T03:00:00,dispatch_tms
EVT00137_pickup_confirmed,SHP00137,pickup_confirmed,2026-03-02T04:00:00,dispatch_tms
EVT00137_in_transit,SHP00137,in_transit,2026-03-03T05:00:00,dispatch_tms
EVT00137_delivered,SHP00137,delivered,2026-03-04T06:00:00,carrier_portal
EVT00138_booked,SHP00138,booked,2026-03-08T06:00:00,dispatch_tms
EVT00138_pickup_confirmed,SHP00138,pickup_confirmed,2026-03-09T07:00:00,dispatch_tms
EVT00138_in_transit,SHP00138,in_transit,2026-03-10T08:00:00,dispatch_tms
EVT00138_delivered,SHP00138,delivered,2026-03-12T10:00:00,carrier_portal
EVT00139_booked,SHP00139,booked,2026-03-15T09:00:00,dispatch_tms
EVT00139_pickup_confirmed,SHP00139,pickup_confirmed,2026-03-16T10:00:00,dispatch_tms
EVT00139_in_transit,SHP00139,in_transit,2026-03-17T11:00:00,dispatch_tms
EVT00139_delivered,SHP00139,delivered,2026-03-20T14:00:00,carrier_portal
EVT00140_booked,SHP00140,booked,2026-03-22T12:00:00,dispatch_tms
EVT00140_pickup_confirmed,SHP00140,pickup_confirmed,2026-03-23T13:00:00,dispatch_tms
EVT00140_in_transit,SHP00140,in_transit,2026-03-24T14:00:00,dispatch_tms
EVT00140_delivered,SHP00140,delivered,2026-03-24T14:00:00,carrier_portal
EVT00141_booked,SHP00141,booked,2026-03-29T15:00:00,dispatch_tms
EVT00141_pickup_confirmed,SHP00141,pickup_confirmed,2026-03-30T16:00:00,dispatch_tms
EVT00141_in_transit,SHP00141,in_transit,2026-03-31T17:00:00,dispatch_tms
EVT00141_delivered,SHP00141,delivered,2026-04-01T18:00:00,carrier_portal
EVT00142_booked,SHP00142,booked,2026-04-05T18:00:00,dispatch_tms
EVT00142_pickup_confirmed,SHP00142,pickup_confirmed,2026-04-06T19:00:00,dispatch_tms
EVT00142_in_transit,SHP00142,in_transit,2026-04-07T20:00:00,dispatch_tms
EVT00142_delivered,SHP00142,delivered,2026-04-09T22:00:00,carrier_portal
EVT00143_booked,SHP00143,booked,2026-04-12T21:00:00,dispatch_tms
EVT00143_pickup_confirmed,SHP00143,pickup_confirmed,2026-04-13T22:00:00,dispatch_tms
EVT00143_in_transit,SHP00143,in_transit,2026-04-14T23:00:00,dispatch_tms
EVT00143_delivered,SHP00143,delivered,2026-04-17T02:00:00,carrier_portal
EVT00144_booked,SHP00144,booked,2026-04-19T00:00:00,dispatch_tms
EVT00144_pickup_confirmed,SHP00144,pickup_confirmed,2026-04-20T01:00:00,dispatch_tms
EVT00144_in_transit,SHP00144,in_transit,2026-04-21T02:00:00,dispatch_tms
EVT00144_delivered,SHP00144,delivered,2026-04-21T02:00:00,carrier_portal
EVT00145_booked,SHP00145,booked,2026-04-26T03:00:00,dispatch_tms
EVT00145_pickup_confirmed,SHP00145,pickup_confirmed,2026-04-27T04:00:00,dispatch_tms
EVT00145_in_transit,SHP00145,in_transit,2026-04-28T05:00:00,dispatch_tms
EVT00145_delivered,SHP00145,delivered,2026-04-29T06:00:00,carrier_portal
EVT00146_booked,SHP00146,booked,2026-05-03T06:00:00,dispatch_tms
EVT00146_pickup_confirmed,SHP00146,pickup_confirmed,2026-05-04T07:00:00,dispatch_tms
EVT00146_in_transit,SHP00146,in_transit,2026-05-05T08:00:00,dispatch_tms
EVT00146_delivered,SHP00146,delivered,2026-05-07T10:00:00,carrier_portal
EVT00147_booked,SHP00147,booked,2026-05-10T09:00:00,dispatch_tms
EVT00147_pickup_confirmed,SHP00147,pickup_confirmed,2026-05-11T10:00:00,dispatch_tms
EVT00147_in_transit,SHP00147,in_transit,2026-05-12T11:00:00,dispatch_tms
EVT00147_delivered,SHP00147,delivered,2026-05-15T14:00:00,carrier_portal
EVT00148_booked,SHP00148,booked,2026-05-17T12:00:00,dispatch_tms
EVT00148_pickup_confirmed,SHP00148,pickup_confirmed,2026-05-18T13:00:00,dispatch_tms
EVT00148_in_transit,SHP00148,in_transit,2026-05-19T14:00:00,dispatch_tms
EVT00148_delivered,SHP00148,delivered,2026-05-19T14:00:00,carrier_portal
EVT00149_booked,SHP00149,booked,2026-05-24T15:00:00,dispatch_tms
EVT00149_pickup_confirmed,SHP00149,pickup_confirmed,2026-05-25T16:00:00,dispatch_tms
EVT00149_in_transit,SHP00149,in_transit,2026-05-26T17:00:00,dispatch_tms
EVT00149_delivered,SHP00149,delivered,2026-05-27T18:00:00,carrier_portal
EVT00150_booked,SHP00150,booked,2026-05-31T18:00:00,dispatch_tms
EVT00150_pickup_confirmed,SHP00150,pickup_confirmed,2026-06-01T19:00:00,dispatch_tms
EVT00150_in_transit,SHP00150,in_transit,2026-06-02T20:00:00,dispatch_tms
EVT00150_delivered,SHP00150,delivered,2026-06-04T22:00:00,carrier_portal
