shipment_id,booked_date,carrier_id,origin,destination,region,planned_delivery_date,actual_delivery_date,miles,linehaul_usd,eta_missing_flag,pod_missing_flag,on_time_flag
SHP00923,2026-06-11,CAR003,Phoenix,Salt Lake City,West,2026-06-16,2026-06-16,664,1456.4,0,0,1
SHP00924,2026-06-18,CAR004,Scottsdale,Denver,Southwest,2026-06-20,2026-06-20,918,1998.02,0,0,1
SHP00925,2026-06-25,CAR005,Phoenix,Los Angeles,West,2026-06-28,2026-06-28,371,834.17,0,0,1
SHP00926,2026-01-03,CAR001,Tucson,Las Vegas,West,2026-01-07,2026-01-07,414,985.12,0,0,1
SHP00927,2026-01-10,CAR002,Phoenix,Dallas,Southwest,2026-01-15,2026-01-15,1065,2294.76,0,0,1
SHP00928,2026-01-17,CAR003,Phoenix,Salt Lake City,West,2026-01-19,2026-01-19,664,1360.16,0,0,1
SHP00929,2026-01-24,CAR004,Scottsdale,Denver,Southwest,2026-01-27,2026-01-27,918,1679.42,0,0,1
SHP00930,2026-01-31,CAR005,Phoenix,Los Angeles,West,2026-02-04,2026-02-04,371,724.07,0,0,1
SHP00931,2026-02-07,CAR001,Tucson,Las Vegas,West,2026-02-12,2026-02-12,414,747.02,0,0,1
SHP00932,2026-02-14,CAR002,Phoenix,Dallas,Southwest,2026-02-16,2026-02-16,1065,2068.02,0,0,1
SHP00933,2026-02-21,CAR003,Phoenix,Salt Lake City,West,2026-02-24,2026-02-25,664,1567.48,0,0,0
SHP00934,2026-02-28,CAR004,Scottsdale,Denver,Southwest,2026-03-04,2026-03-04,918,1823.32,0,0,1
SHP00935,2026-03-07,CAR005,Phoenix,Los Angeles,West,2026-03-12,2026-03-12,371,858.55,0,0,1
SHP00936,2026-03-14,CAR001,Tucson,Las Vegas,West,2026-03-16,2026-03-17,414,873.31,0,0,0
SHP00937,2026-03-21,CAR002,Phoenix,Dallas,Southwest,2026-03-24,2026-03-24,1065,2435.91,0,0,1
SHP00938,2026-03-28,CAR003,Phoenix,Salt Lake City,West,2026-04-01,2026-04-01,664,1425.19,1,0,1
SHP00939,2026-04-04,CAR004,Scottsdale,Denver,Southwest,2026-04-09,2026-04-09,918,1905.09,0,0,1
SHP00940,2026-04-11,CAR005,Phoenix,Los Angeles,West,2026-04-13,2026-04-13,371,657.11,0,0,1
SHP00941,2026-04-18,CAR001,Tucson,Las Vegas,West,2026-04-21,2026-04-21,414,784.71,0,0,1
SHP00942,2026-04-25,CAR002,Phoenix,Dallas,Southwest,2026-04-29,2026-04-29,1065,2255.26,0,0,1
SHP00943,2026-05-02,CAR003,Phoenix,Salt Lake City,West,2026-05-07,2026-05-07,664,1510.43,0,0,1
SHP00944,2026-05-09,CAR004,Scottsdale,Denver,Southwest,2026-05-11,2026-05-11,918,1887.46,0,0,1
SHP00945,2026-05-16,CAR005,Phoenix,Los Angeles,West,2026-05-19,2026-05-19,371,865.81,0,0,1
SHP00946,2026-05-23,CAR001,Tucson,Las Vegas,West,2026-05-27,2026-05-27,414,843.95,0,0,1
SHP00947,2026-05-30,CAR002,Phoenix,Dallas,Southwest,2026-06-04,2026-06-04,1065,2485.96,0,0,1
SHP00948,2026-06-06,CAR003,Phoenix,Salt Lake City,West,2026-06-08,2026-06-08,664,1475.82,0,0,1
SHP00949,2026-06-13,CAR004,Scottsdale,Denver,Southwest,2026-06-16,2026-06-16,918,2023.0,0,0,1
SHP00950,2026-06-20,CAR005,Phoenix,Los Angeles,West,2026-06-24,2026-06-24,371,885.9,0,0,1
SHP00951,2026-06-27,CAR001,Tucson,Las Vegas,West,2026-07-02,2026-07-02,414,930.65,0,0,1
SHP00952,2026-01-05,CAR002,Phoenix,Dallas,Southwest,2026-01-07,2026-01-07,1065,2507.85,0,0,1
SHP00953,2026-01-12,CAR003,Phoenix,Salt Lake City,West,2026-01-15,2026-01-15,664,1536.79,0,0,1
SHP00954,2026-01-19,CAR004,Scottsdale,Denver,Southwest,2026-01-23,2026-01-23,918,2149.0,0,0,1
SHP00955,2026-01-26,CAR005,Phoenix,Los Angeles,West,2026-01-31,2026-01-31,371,701.08,0,0,1
SHP00956,2026-02-02,CAR001,Tucson,Las Vegas,West,2026-02-04,2026-02-04,414,830.23,0,0,1
SHP00957,2026-02-09,CAR002,Phoenix,Dallas,Southwest,2026-02-12,2026-02-12,1065,2073.95,0,0,1
SHP00958,2026-02-16,CAR003,Phoenix,Salt Lake City,West,2026-02-20,2026-02-20,664,1251.04,0,0,1
SHP00959,2026-02-23,CAR004,Scottsdale,Denver,Southwest,2026-02-28,2026-02-28,918,2089.38,0,0,1
SHP00960,2026-03-02,CAR005,Phoenix,Los Angeles,West,2026-03-04,2026-03-04,371,760.15,0,0,1
SHP00961,2026-03-09,CAR001,Tucson,Las Vegas,West,2026-03-12,2026-03-12,414,981.61,0,0,1
SHP00962,2026-03-16,CAR002,Phoenix,Dallas,Southwest,2026-03-20,2026-03-20,1065,2422.87,0,0,1
SHP00963,2026-03-23,CAR003,Phoenix,Salt Lake City,West,2026-03-28,2026-03-28,664,1345.21,0,0,1
SHP00964,2026-03-30,CAR004,Scottsdale,Denver,Southwest,2026-04-01,2026-04-01,918,1865.51,0,0,1
SHP00965,2026-04-06,CAR005,Phoenix,Los Angeles,West,2026-04-09,2026-04-10,371,849.11,0,0,0
SHP00966,2026-04-13,CAR001,Tucson,Las Vegas,West,2026-04-17,2026-04-17,414,953.47,0,0,1
SHP00967,2026-04-20,CAR002,Phoenix,Dallas,Southwest,2026-04-25,2026-04-25,1065,2554.18,0,0,1
SHP00968,2026-04-27,CAR003,Phoenix,Salt Lake City,West,2026-04-29,2026-04-29,664,1518.86,0,0,1
SHP00969,2026-05-04,CAR004,Scottsdale,Denver,Southwest,2026-05-07,2026-05-07,918,1975.26,0,0,1
SHP00970,2026-05-11,CAR005,Phoenix,Los Angeles,West,2026-05-15,2026-05-15,371,771.38,0,0,1
SHP00971,2026-05-18,CAR001,Tucson,Las Vegas,West,2026-05-23,2026-05-23,414,742.16,0,0,1
SHP00972,2026-05-25,CAR002,Phoenix,Dallas,Southwest,2026-05-27,2026-05-27,1065,2053.49,0,0,1
SHP00973,2026-06-01,CAR003,Phoenix,Salt Lake City,West,2026-06-04,2026-06-04,664,1436.54,0,0,1
SHP00974,2026-06-08,CAR004,Scottsdale,Denver,Southwest,2026-06-12,2026-06-12,918,2107.28,0,0,1
SHP00975,2026-06-15,CAR005,Phoenix,Los Angeles,West,2026-06-20,2026-06-20,371,836.92,0,0,1
SHP00976,2026-06-22,CAR001,Tucson,Las Vegas,West,2026-06-24,2026-06-24,414,865.32,0,0,1
SHP00977,2026-06-29,CAR002,Phoenix,Dallas,Southwest,2026-07-02,2026-07-02,1065,2233.59,0,0,1
SHP00978,2026-01-07,CAR003,Phoenix,Salt Lake City,West,2026-01-11,2026-01-11,664,1406.96,0,0,1
SHP00979,2026-01-14,CAR004,Scottsdale,Denver,Southwest,2026-01-19,2026-01-19,918,2042.26,0,0,1
SHP00980,2026-01-21,CAR005,Phoenix,Los Angeles,West,2026-01-23,2026-01-23,371,770.37,0,0,1
SHP00981,2026-01-28,CAR001,Tucson,Las Vegas,West,2026-01-31,2026-01-31,414,906.41,0,0,1
SHP00982,2026-02-04,CAR002,Phoenix,Dallas,Southwest,2026-02-08,2026-02-08,1065,1972.96,0,0,1
SHP00983,2026-02-11,CAR003,Phoenix,Salt Lake City,West,2026-02-16,2026-02-16,664,1385.54,0,0,1
SHP00984,2026-02-18,CAR004,Scottsdale,Denver,Southwest,2026-02-20,2026-02-20,918,1848.35,0,0,1
SHP00985,2026-02-25,CAR005,Phoenix,Los Angeles,West,2026-02-28,2026-02-28,371,717.82,0,0,1
SHP00986,2026-03-04,CAR001,Tucson,Las Vegas,West,2026-03-08,2026-03-08,414,922.81,0,0,1
SHP00987,2026-03-11,CAR002,Phoenix,Dallas,Southwest,2026-03-16,2026-03-16,1065,2289.22,0,0,1
SHP00988,2026-03-18,CAR003,Phoenix,Salt Lake City,West,2026-03-20,2026-03-20,664,1267.08,0,0,1
SHP00989,2026-03-25,CAR004,Scottsdale,Denver,Southwest,2026-03-28,2026-03-28,918,2115.8,0,0,1
SHP00990,2026-04-01,CAR005,Phoenix,Los Angeles,West,2026-04-05,2026-04-05,371,776.3,0,0,1
SHP00991,2026-04-08,CAR001,Tucson,Las Vegas,West,2026-04-13,2026-04-13,414,842.59,0,0,1
SHP00992,2026-04-15,CAR002,Phoenix,Dallas,Southwest,2026-04-17,2026-04-17,1065,2415.76,0,0,1
SHP00993,2026-04-22,CAR003,Phoenix,Salt Lake City,West,2026-04-25,2026-04-25,664,1326.24,0,0,1
SHP00994,2026-04-29,CAR004,Scottsdale,Denver,Southwest,2026-05-03,2026-05-03,918,1681.18,0,0,1
SHP00995,2026-05-06,CAR005,Phoenix,Los Angeles,West,2026-05-11,2026-05-11,371,649.99,0,0,1
SHP00996,2026-05-13,CAR001,Tucson,Las Vegas,West,2026-05-15,2026-05-15,414,968.57,0,1,1
SHP00997,2026-05-20,CAR002,Phoenix,Dallas,Southwest,2026-05-23,2026-05-23,1065,2362.29,0,0,1
SHP00998,2026-05-27,CAR003,Phoenix,Salt Lake City,West,2026-05-31,2026-05-31,664,1481.78,0,0,1
SHP00999,2026-06-03,CAR004,Scottsdale,Denver,Southwest,2026-06-08,2026-06-08,918,1643.6,0,0,1
SHP01000,2026-06-10,CAR005,Phoenix,Los Angeles,West,2026-06-12,2026-06-12,371,691.32,0,0,1
SHP01001,2026-06-17,CAR001,Tucson,Las Vegas,West,2026-06-20,2026-06-20,414,960.17,0,0,1
SHP01002,2026-06-24,CAR002,Phoenix,Dallas,Southwest,2026-06-28,2026-06-28,1065,2283.17,0,0,1
SHP01003,2026-01-02,CAR003,Phoenix,Salt Lake City,West,2026-01-07,2026-01-07,664,1283.67,0,0,1
SHP01004,2026-01-09,CAR004,Scottsdale,Denver,Southwest,2026-01-11,2026-01-12,918,2182.76,0,0,0
SHP01005,2026-01-16,CAR005,Phoenix,Los Angeles,West,2026-01-19,2026-01-19,371,888.0,1,0,1
SHP01006,2026-01-23,CAR001,Tucson,Las Vegas,West,2026-01-27,2026-01-27,414,885.58,0,0,1
SHP01007,2026-01-30,CAR002,Phoenix,Dallas,Southwest,2026-02-04,2026-02-05,1065,2434.12,0,0,0
SHP01008,2026-02-06,CAR003,Phoenix,Salt Lake City,West,2026-02-08,2026-02-08,664,1357.07,0,0,1
SHP01009,2026-02-13,CAR004,Scottsdale,Denver,Southwest,2026-02-16,2026-02-16,918,1730.63,0,0,1
SHP01010,2026-02-20,CAR005,Phoenix,Los Angeles,West,2026-02-24,2026-02-24,371,750.39,0,0,1
SHP01011,2026-02-27,CAR001,Tucson,Las Vegas,West,2026-03-04,2026-03-04,414,814.99,0,0,1
SHP01012,2026-03-06,CAR002,Phoenix,Dallas,Southwest,2026-03-08,2026-03-08,1065,1985.72,0,0,1
SHP01013,2026-03-13,CAR003,Phoenix,Salt Lake City,West,2026-03-16,2026-03-16,664,1557.32,0,0,1
SHP01014,2026-03-20,CAR004,Scottsdale,Denver,Southwest,2026-03-24,2026-03-24,918,2196.23,0,0,1
SHP01015,2026-03-27,CAR005,Phoenix,Los Angeles,West,2026-04-01,2026-04-01,371,888.21,0,0,1
SHP01016,2026-04-03,CAR001,Tucson,Las Vegas,West,2026-04-05,2026-04-05,414,918.84,0,0,1
SHP01017,2026-04-10,CAR002,Phoenix,Dallas,Southwest,2026-04-13,2026-04-13,1065,2417.58,0,0,1
SHP01018,2026-04-17,CAR003,Phoenix,Salt Lake City,West,2026-04-21,2026-04-21,664,1492.78,0,0,1
SHP01019,2026-04-24,CAR004,Scottsdale,Denver,Southwest,2026-04-29,2026-04-30,918,1892.46,0,0,0
SHP01020,2026-05-01,CAR005,Phoenix,Los Angeles,West,2026-05-03,2026-05-04,371,871.14,0,0,0
SHP01021,2026-05-08,CAR001,Tucson,Las Vegas,West,2026-05-11,2026-05-11,414,976.12,0,0,1
SHP01022,2026-05-15,CAR002,Phoenix,Dallas,Southwest,2026-05-19,2026-05-19,1065,2518.88,0,0,1
SHP01023,2026-05-22,CAR003,Phoenix,Salt Lake City,West,2026-05-27,2026-05-27,664,1285.71,0,0,1
SHP01024,2026-05-29,CAR004,Scottsdale,Denver,Southwest,2026-05-31,2026-05-31,918,1855.36,0,0,1
SHP01025,2026-06-05,CAR005,Phoenix,Los Angeles,West,2026-06-08,2026-06-08,371,836.0,0,0,1
SHP01026,2026-06-12,CAR001,Tucson,Las Vegas,West,2026-06-16,2026-06-16,414,972.79,0,0,1
SHP01027,2026-06-19,CAR002,Phoenix,Dallas,Southwest,2026-06-24,2026-06-25,1065,2339.5,0,0,0
SHP01028,2026-06-26,CAR003,Phoenix,Salt Lake City,West,2026-06-28,2026-06-28,664,1188.82,0,0,1
SHP01029,2026-01-04,CAR004,Scottsdale,Denver,Southwest,2026-01-07,2026-01-08,918,1998.39,0,0,0
SHP01030,2026-01-11,CAR005,Phoenix,Los Angeles,West,2026-01-15,2026-01-15,371,868.24,0,0,1
SHP01031,2026-01-18,CAR001,Tucson,Las Vegas,West,2026-01-23,2026-01-23,414,736.02,0,0,1
SHP01032,2026-01-25,CAR002,Phoenix,Dallas,Southwest,2026-01-27,2026-01-27,1065,1945.55,0,0,1
SHP01033,2026-02-01,CAR003,Phoenix,Salt Lake City,West,2026-02-04,2026-02-04,664,1466.43,0,0,1
SHP01034,2026-02-08,CAR004,Scottsdale,Denver,Southwest,2026-02-12,2026-02-12,918,2088.51,0,0,1
SHP01035,2026-02-15,CAR005,Phoenix,Los Angeles,West,2026-02-20,2026-02-21,371,759.14,0,0,0
SHP01036,2026-02-22,CAR001,Tucson,Las Vegas,West,2026-02-24,2026-02-25,414,977.79,0,0,0
SHP01037,2026-03-01,CAR002,Phoenix,Dallas,Southwest,2026-03-04,2026-03-04,1065,2530.83,0,0,1
SHP01038,2026-03-08,CAR003,Phoenix,Salt Lake City,West,2026-03-12,2026-03-12,664,1252.42,0,0,1
SHP01039,2026-03-15,CAR004,Scottsdale,Denver,Southwest,2026-03-20,2026-03-20,918,1995.1,0,0,1
SHP01040,2026-03-22,CAR005,Phoenix,Los Angeles,West,2026-03-24,2026-03-24,371,738.18,0,0,1
SHP01041,2026-03-29,CAR001,Tucson,Las Vegas,West,2026-04-01,2026-04-01,414,748.21,0,0,1
SHP01042,2026-04-05,CAR002,Phoenix,Dallas,Southwest,2026-04-09,2026-04-09,1065,2234.57,0,0,1
SHP01043,2026-04-12,CAR003,Phoenix,Salt Lake City,West,2026-04-17,2026-04-17,664,1424.26,0,0,1
SHP01044,2026-04-19,CAR004,Scottsdale,Denver,Southwest,2026-04-21,2026-04-22,918,2012.67,0,0,0
SHP01045,2026-04-26,CAR005,Phoenix,Los Angeles,West,2026-04-29,2026-04-29,371,704.33,0,0,1
SHP01046,2026-05-03,CAR001,Tucson,Las Vegas,West,2026-05-07,2026-05-07,414,772.94,0,0,1
SHP01047,2026-05-10,CAR002,Phoenix,Dallas,Southwest,2026-05-15,2026-05-15,1065,2531.71,0,0,1
SHP01048,2026-05-17,CAR003,Phoenix,Salt Lake City,West,2026-05-19,2026-05-19,664,1434.95,0,0,1
SHP01049,2026-05-24,CAR004,Scottsdale,Denver,Southwest,2026-05-27,2026-05-27,918,1832.2,0,0,1
SHP01050,2026-05-31,CAR005,Phoenix,Los Angeles,West,2026-06-04,2026-06-04,371,808.53,0,0,1
SHP01051,2026-06-07,CAR001,Tucson,Las Vegas,West,2026-06-12,2026-06-12,414,902.02,0,0,1
SHP01052,2026-06-14,CAR002,Phoenix,Dallas,Southwest,2026-06-16,2026-06-16,1065,1884.76,0,0,1
SHP01053,2026-06-21,CAR003,Phoenix,Salt Lake City,West,2026-06-24,2026-06-24,664,1164.57,0,0,1
SHP01054,2026-06-28,CAR004,Scottsdale,Denver,Southwest,2026-07-02,2026-07-02,918,1984.09,0,0,1
SHP01055,2026-01-06,CAR005,Phoenix,Los Angeles,West,2026-01-11,2026-01-11,371,753.57,0,0,1
SHP01056,2026-01-13,CAR001,Tucson,Las Vegas,West,2026-01-15,2026-01-15,414,830.03,0,0,1
SHP01057,2026-01-20,CAR002,Phoenix,Dallas,Southwest,2026-01-23,2026-01-23,1065,2029.53,0,0,1
SHP01058,2026-01-27,CAR003,Phoenix,Salt Lake City,West,2026-01-31,2026-02-01,664,1180.87,0,0,0
SHP01059,2026-02-03,CAR004,Scottsdale,Denver,Southwest,2026-02-08,2026-02-08,918,2195.77,0,0,1
SHP01060,2026-02-10,CAR005,Phoenix,Los Angeles,West,2026-02-12,2026-02-12,371,792.86,0,0,1
SHP01061,2026-02-17,CAR001,Tucson,Las Vegas,West,2026-02-20,2026-02-20,414,861.98,0,0,1
SHP01062,2026-02-24,CAR002,Phoenix,Dallas,Southwest,2026-02-28,2026-02-28,1065,2457.63,0,0,1
SHP01063,2026-03-03,CAR003,Phoenix,Salt Lake City,West,2026-03-08,2026-03-08,664,1353.04,0,0,1
SHP01064,2026-03-10,CAR004,Scottsdale,Denver,Southwest,2026-03-12,2026-03-12,918,1991.63,0,0,1
SHP01065,2026-03-17,CAR005,Phoenix,Los Angeles,West,2026-03-20,2026-03-20,371,721.37,0,0,1
SHP01066,2026-03-24,CAR001,Tucson,Las Vegas,West,2026-03-28,2026-03-28,414,977.44,0,0,1
SHP01067,2026-03-31,CAR002,Phoenix,Dallas,Southwest,2026-04-05,2026-04-05,1065,2178.11,0,0,1
SHP01068,2026-04-07,CAR003,Phoenix,Salt Lake City,West,2026-04-09,2026-04-09,664,1384.23,0,0,1
SHP01069,2026-04-14,CAR004,Scottsdale,Denver,Southwest,2026-04-17,2026-04-17,918,1831.06,0,0,1
SHP01070,2026-04-21,CAR005,Phoenix,Los Angeles,West,2026-04-25,2026-04-25,371,737.39,0,0,1
SHP01071,2026-04-28,CAR001,Tucson,Las Vegas,West,2026-05-03,2026-05-03,414,900.35,0,0,1
SHP01072,2026-05-05,CAR002,Phoenix,Dallas,Southwest,2026-05-07,2026-05-07,1065,2062.14,1,0,1
SHP01073,2026-05-12,CAR003,Phoenix,Salt Lake City,West,2026-05-15,2026-05-15,664,1544.99,0,0,1
SHP01074,2026-05-19,CAR004,Scottsdale,Denver,Southwest,2026-05-23,2026-05-23,918,1940.05,0,0,1
SHP01075,2026-05-26,CAR005,Phoenix,Los Angeles,West,2026-05-31,2026-05-31,371,881.2,0,0,1
SHP01076,2026-06-02,CAR001,Tucson,Las Vegas,West,2026-06-04,2026-06-04,414,962.01,0,0,1
SHP01077,2026-06-09,CAR002,Phoenix,Dallas,Southwest,2026-06-12,2026-06-12,1065,2333.65,0,0,1
SHP01078,2026-06-16,CAR003,Phoenix,Salt Lake City,West,2026-06-20,2026-06-20,664,1544.0,0,0,1
SHP01079,2026-06-23,CAR004,Scottsdale,Denver,Southwest,2026-06-28,2026-06-28,918,1614.49,0,1,1
SHP01080,2026-01-01,CAR005,Phoenix,Los Angeles,West,2026-01-03,2026-01-03,371,760.99,0,0,1
SHP01081,2026-01-08,CAR001,Tucson,Las Vegas,West,2026-01-11,2026-01-11,414,824.18,0,0,1
SHP01082,2026-01-15,CAR002,Phoenix,Dallas,Southwest,2026-01-19,2026-01-19,1065,2036.01,0,0,1
SHP01083,2026-01-22,CAR003,Phoenix,Salt Lake City,West,2026-01-27,2026-01-27,664,1274.0,0,0,1
SHP01084,2026-01-29,CAR004,Scottsdale,Denver,Southwest,2026-01-31,2026-01-31,918,1981.94,0,0,1
SHP01085,2026-02-05,CAR005,Phoenix,Los Angeles,West,2026-02-08,2026-02-08,371,746.71,0,0,1
SHP01086,2026-02-12,CAR001,Tucson,Las Vegas,West,2026-02-16,2026-02-16,414,954.26,0,0,1
SHP01087,2026-02-19,CAR002,Phoenix,Dallas,Southwest,2026-02-24,2026-02-24,1065,2269.91,0,0,1
SHP01088,2026-02-26,CAR003,Phoenix,Salt Lake City,West,2026-02-28,2026-02-28,664,1440.81,0,0,1
SHP01089,2026-03-05,CAR004,Scottsdale,Denver,Southwest,2026-03-08,2026-03-08,918,1823.33,0,0,1
SHP01090,2026-03-12,CAR005,Phoenix,Los Angeles,West,2026-03-16,2026-03-16,371,730.74,0,0,1
SHP01091,2026-03-19,CAR001,Tucson,Las Vegas,West,2026-03-24,2026-03-24,414,980.45,0,0,1
SHP01092,2026-03-26,CAR002,Phoenix,Dallas,Southwest,2026-03-28,2026-03-28,1065,2106.52,0,0,1
SHP01093,2026-04-02,CAR003,Phoenix,Salt Lake City,West,2026-04-05,2026-04-05,664,1389.95,0,0,1
SHP01094,2026-04-09,CAR004,Scottsdale,Denver,Southwest,2026-04-13,2026-04-13,918,1626.91,0,0,1
SHP01095,2026-04-16,CAR005,Phoenix,Los Angeles,West,2026-04-21,2026-04-21,371,650.03,0,0,1
SHP01096,2026-04-23,CAR001,Tucson,Las Vegas,West,2026-04-25,2026-04-25,414,823.87,0,0,1
SHP01097,2026-04-30,CAR002,Phoenix,Dallas,Southwest,2026-05-03,2026-05-03,1065,2211.94,0,0,1
SHP01098,2026-05-07,CAR003,Phoenix,Salt Lake City,West,2026-05-11,2026-05-11,664,1491.61,0,0,1
SHP01099,2026-05-14,CAR004,Scottsdale,Denver,Southwest,2026-05-19,2026-05-19,918,1623.96,0,0,1
SHP01100,2026-05-21,CAR005,Phoenix,Los Angeles,West,2026-05-23,2026-05-23,371,840.45,0,0,1
SHP01101,2026-05-28,CAR001,Tucson,Las Vegas,West,2026-05-31,2026-05-31,414,893.01,0,0,1
SHP01102,2026-06-04,CAR002,Phoenix,Dallas,Southwest,2026-06-08,2026-06-08,1065,2386.36,0,0,1
SHP01103,2026-06-11,CAR003,Phoenix,Salt Lake City,West,2026-06-16,2026-06-16,664,1267.04,0,0,1
SHP01104,2026-06-18,CAR004,Scottsdale,Denver,Southwest,2026-06-20,2026-06-20,918,2065.66,0,0,1
SHP01105,2026-06-25,CAR005,Phoenix,Los Angeles,West,2026-06-28,2026-06-28,371,739.97,0,0,1
SHP01106,2026-01-03,CAR001,Tucson,Las Vegas,West,2026-01-07,2026-01-07,414,753.98,0,0,1
SHP01107,2026-01-10,CAR002,Phoenix,Dallas,Southwest,2026-01-15,2026-01-15,1065,2505.99,0,0,1
SHP01108,2026-01-17,CAR003,Phoenix,Salt Lake City,West,2026-01-19,2026-01-19,664,1263.47,0,0,1
SHP01109,2026-01-24,CAR004,Scottsdale,Denver,Southwest,2026-01-27,2026-01-27,918,2199.95,0,0,1
SHP01110,2026-01-31,CAR005,Phoenix,Los Angeles,West,2026-02-04,2026-02-04,371,699.09,0,0,1
SHP01111,2026-02-07,CAR001,Tucson,Las Vegas,West,2026-02-12,2026-02-12,414,821.25,0,0,1
SHP01112,2026-02-14,CAR002,Phoenix,Dallas,Southwest,2026-02-16,2026-02-16,1065,2150.36,0,0,1
SHP01113,2026-02-21,CAR003,Phoenix,Salt Lake City,West,2026-02-24,2026-02-24,664,1166.83,0,0,1
SHP01114,2026-02-28,CAR004,Scottsdale,Denver,Southwest,2026-03-04,2026-03-04,918,2098.77,0,0,1
SHP01115,2026-03-07,CAR005,Phoenix,Los Angeles,West,2026-03-12,2026-03-12,371,686.41,0,0,1
SHP01116,2026-03-14,CAR001,Tucson,Las Vegas,West,2026-03-16,2026-03-16,414,743.7,0,0,1
SHP01117,2026-03-21,CAR002,Phoenix,Dallas,Southwest,2026-03-24,2026-03-24,1065,2350.13,0,0,1
SHP01118,2026-03-28,CAR003,Phoenix,Salt Lake City,West,2026-04-01,2026-04-01,664,1509.42,0,0,1
SHP01119,2026-04-04,CAR004,Scottsdale,Denver,Southwest,2026-04-09,2026-04-10,918,1843.63,0,0,0
SHP01120,2026-04-11,CAR005,Phoenix,Los Angeles,West,2026-04-13,2026-04-13,371,850.98,0,0,1
SHP01121,2026-04-18,CAR001,Tucson,Las Vegas,West,2026-04-21,2026-04-21,414,907.84,0,0,1
SHP01122,2026-04-25,CAR002,Phoenix,Dallas,Southwest,2026-04-29,2026-04-29,1065,2109.84,0,0,1
SHP01123,2026-05-02,CAR003,Phoenix,Salt Lake City,West,2026-05-07,2026-05-07,664,1272.62,0,0,1
SHP01124,2026-05-09,CAR004,Scottsdale,Denver,Southwest,2026-05-11,2026-05-11,918,1810.66,0,0,1
SHP01125,2026-05-16,CAR005,Phoenix,Los Angeles,West,2026-05-19,2026-05-19,371,795.42,0,0,1
SHP01126,2026-05-23,CAR001,Tucson,Las Vegas,West,2026-05-27,2026-05-27,414,732.8,0,0,1
SHP01127,2026-05-30,CAR002,Phoenix,Dallas,Southwest,2026-06-04,2026-06-05,1065,2374.76,0,0,0
SHP01128,2026-06-06,CAR003,Phoenix,Salt Lake City,West,2026-06-08,2026-06-08,664,1548.44,0,0,1
SHP01129,2026-06-13,CAR004,Scottsdale,Denver,Southwest,2026-06-16,2026-06-16,918,1924.13,0,0,1
SHP01130,2026-06-20,CAR005,Phoenix,Los Angeles,West,2026-06-24,2026-06-24,371,875.84,0,0,1
SHP01131,2026-06-27,CAR001,Tucson,Las Vegas,West,2026-07-02,2026-07-02,414,826.94,0,0,1
SHP01132,2026-01-05,CAR002,Phoenix,Dallas,Southwest,2026-01-07,2026-01-07,1065,2332.54,0,0,1
SHP01133,2026-01-12,CAR003,Phoenix,Salt Lake City,West,2026-01-15,2026-01-15,664,1317.78,0,0,1
SHP01134,2026-01-19,CAR004,Scottsdale,Denver,Southwest,2026-01-23,2026-01-23,918,1914.79,0,0,1
SHP01135,2026-01-26,CAR005,Phoenix,Los Angeles,West,2026-01-31,2026-01-31,371,702.0,0,0,1
SHP01136,2026-02-02,CAR001,Tucson,Las Vegas,West,2026-02-04,2026-02-05,414,824.31,0,0,0
SHP01137,2026-02-09,CAR002,Phoenix,Dallas,Southwest,2026-02-12,2026-02-12,1065,2135.1,0,0,1
SHP01138,2026-02-16,CAR003,Phoenix,Salt Lake City,West,2026-02-20,2026-02-20,664,1584.69,0,0,1
SHP01139,2026-02-23,CAR004,Scottsdale,Denver,Southwest,2026-02-28,2026-02-28,918,1803.76,1,0,1
SHP01140,2026-03-02,CAR005,Phoenix,Los Angeles,West,2026-03-04,2026-03-04,371,725.79,0,0,1
SHP01141,2026-03-09,CAR001,Tucson,Las Vegas,West,2026-03-12,2026-03-12,414,787.13,0,0,1
SHP01142,2026-03-16,CAR002,Phoenix,Dallas,Southwest,2026-03-20,2026-03-20,1065,1874.97,0,0,1
SHP01143,2026-03-23,CAR003,Phoenix,Salt Lake City,West,2026-03-28,2026-03-28,664,1192.52,0,0,1
SHP01144,2026-03-30,CAR004,Scottsdale,Denver,Southwest,2026-04-01,2026-04-01,918,1695.55,0,0,1
SHP01145,2026-04-06,CAR005,Phoenix,Los Angeles,West,2026-04-09,2026-04-09,371,841.2,0,0,1
SHP01146,2026-04-13,CAR001,Tucson,Las Vegas,West,2026-04-17,2026-04-17,414,735.48,0,0,1
SHP01147,2026-04-20,CAR002,Phoenix,Dallas,Southwest,2026-04-25,2026-04-25,1065,2538.26,0,0,1
SHP01148,2026-04-27,CAR003,Phoenix,Salt Lake City,West,2026-04-29,2026-04-29,664,1488.36,0,0,1
SHP01149,2026-05-04,CAR004,Scottsdale,Denver,Southwest,2026-05-07,2026-05-07,918,2190.67,0,0,1
SHP01150,2026-05-11,CAR005,Phoenix,Los Angeles,West,2026-05-15,2026-05-15,371,670.32,0,0,1
SHP01151,2026-05-18,CAR001,Tucson,Las Vegas,West,2026-05-23,2026-05-23,414,848.55,0,0,1
SHP01152,2026-05-25,CAR002,Phoenix,Dallas,Southwest,2026-05-27,2026-05-27,1065,2157.42,0,0,1
SHP01153,2026-06-01,CAR003,Phoenix,Salt Lake City,West,2026-06-04,2026-06-04,664,1355.63,0,0,1
